5
70,5,8,66,26,27,52,35,67,74,93,98,2,51,28,78,21,48,0,31,70,38,87,94,70,15,40,98,29,88,73,72,47,53,37,84,33,55,34,20,63,53,70,19,86,22,46,55,53,8,0,83,70,99,19,24,10,48,74,21,6,46,55,57,22,26,71,64,31,33,81,68,17,91,47,0,40,80,82,67,72,92,3,65,20,58,98,50,21,11,52,32,99,27,66,62,99,23,90,19,48
71,46,23,81,89,16,92,42,40,92,1,44,55,22,68,94,44,59,71,13,89,54,66,18,10,25,28,68,9,45,19,6,64,18,18,61,66,19,36,45,29,18,50,75,59,60,22,81,46,58,48,71,82,58,61,94,39,33,31,11,17,27,88,86,73,22,21,94,75,44,56,23,83,80,31,56,42,56,49,7,80,52,80,95,72,36,19,36,60,25,18,38,55,99,34,6,66,16,83,68,23
72,7,72,52,99,56,11,59,99,17,94,17,51,29,73,98,90,64,79,34,21,65,8,96,77,72,17,19,40,10,73,11,57,33,75,30,10,1,44,29,37,7,93,50,32,39,22,87,94,34,72,71,75,34,33,34,39,44,65,9,31,48,28,53,47,23,77,78,26,87,32,3,63,68,34,82,10,1,73,39,73,29,85,30,32,87,6,37,5,36,46,63,72,25,24,19,6,46,87,47,0
73,75,0,56,6,66,36,2,62,21,5,4,69,32,49,23,33,39,14,87,78,53,58,46,80,24,72,38,18,54,11,72,14,8,98,71,57,65,59,9,45,47,45,29,28,48,52,42,57,65,32,43,55,66,53,24,60,76,45,89,7,20,79,28,98,27,37,35,40,20,33,38,22,42,97,13,70,62,80,47,45,36,67,50,9,23,80,87,42,50,23,60,20,9,97,29,68,21,37,59,0
74,6,18,7,5,84,8,80,96,14,75,62,54,74,23,72,90,82,55,23,39,66,64,37,38,64,19,46,92,91,7,25,29,57,83,89,28,93,51,83,5,5,30,11,34,31,90,49,63,74,55,94,31,30,8,23,16,23,53,43,79,42,50,53,0,42,17,15,44,78,35,32,47,23,98,70,32,99,68,81,56,83,36,52,71,99,91,70,43,63,82,52,93,11,94,98,44,64,59,93,41
75,16,39,41,96,97,32,45,16,40,98,36,47,58,82,73,23,67,2,50,30,61,17,59,96,98,42,73,34,78,53,59,97,46,77,10,52,74,45,84,31,42,40,80,63,46,71,21,19,80,49,41,18,86,76,25,10,48,52,91,13,38,34,47,42,3,75,23,60,27,6,96,74,98,55,41,17,55,72,30,38,69,59,41,21,17,78,26,7,33,44,35,26,74,34,95,62,59,92,77,64
76,75,46,17,98,18,25,84,60,33,62,17,25,19,0,6,82,82,75,23,29,80,25,59,99,83,12,61,14,5,45,30,80,45,98,80,39,56,97,27,63,82,72,19,13,51,32,17,64,23,0,52,18,10,46,0,25,54,15,75,75,46,76,83,96,44,64,28,68,67,46,67,19,90,57,53,91,36,75,70,59,89,43,41,93,8,80,32,81,15,55,11,15,30,35,77,92,65,99,36,68
77,89,68,42,79,92,92,2,83,36,10,84,27,48,55,55,29,17,25,27,80,3,20,88,90,96,89,22,97,14,27,74,38,49,96,14,6,54,87,26,57,61,0,47,55,33,66,60,79,56,33,62,28,65,8,92,63,50,59,50,55,64,77,79,20,96,41,74,50,82,36,97,60,61,39,76,47,3,47,18,12,65,67,27,25,75,76,24,53,64,81,86,33,34,52,65,51,54,62,77,63
78,56,86,63,75,38,25,9,36,36,76,2,76,75,78,81,79,83,32,73,7,1,88,56,36,90,8,51,38,5,50,0,22,90,30,31,7,80,56,16,15,43,45,40,91,97,6,16,51,90,35,17,89,68,24,12,64,74,76,17,66,98,54,25,88,18,26,80,91,30,53,41,6,12,81,83,62,47,14,54,21,41,31,45,10,89,76,80,82,59,97,81,20,76,16,45,86,2,46,97,23
79,66,12,65,44,70,4,93,19,85,40,68,86,46,7,6,68,1,38,41,21,27,84,5,44,33,38,99,8,66,41,36,22,20,69,94,87,77,94,66,84,88,76,27,69,33,76,82,25,89,92,33,2,68,12,27,8,1,75,29,51,56,37,4,13,13,5,75,57,38,99,70,57,40,70,68,74,14,84,85,95,26,20,72,86,13,33,14,22,47,55,64,62,25,55,78,34,17,64,35,96
80,48,59,15,36,52,59,88,41,85,40,86,74,54,42,10,46,86,11,40,55,12,11,26,27,42,58,32,73,43,4,45,58,54,53,42,51,8,20,67,52,45,74,56,80,82,72,9,69,81,87,95,92,65,57,63,75,25,14,4,22,55,67,6,19,49,81,44,36,31,50,12,38,49,19,45,27,13,4,40,79,66,68,10,10,82,75,10,3,5,98,81,64,5,79,70,13,83,61,7,11
81,79,70,30,29,72,21,80,20,90,26,17,87,13,39,17,79,56,33,69,39,6,8,9,82,98,72,72,97,10,55,77,4,62,53,20,20,14,66,86,76,76,51,41,63,47,3,24,94,26,23,16,18,54,10,30,92,79,30,99,31,49,21,50,86,86,81,96,64,14,40,37,73,50,79,80,39,28,43,21,20,34,34,39,90,17,6,43,99,44,65,76,97,75,89,95,41,26,20,30,89
82,5,14,27,18,37,83,71,31,53,10,13,78,7,38,89,49,58,33,88,85,82,12,83,34,39,62,90,49,11,26,26,42,79,44,71,44,52,15,46,89,83,40,71,40,63,7,68,88,23,78,60,15,29,53,93,97,3,40,93,8,54,74,10,60,88,9,27,31,79,50,84,71,98,85,12,62,39,57,35,82,51,27,44,73,67,66,34,45,8,72,34,69,87,15,57,58,66,67,47,55
83,71,35,86,42,76,86,8,33,55,15,40,92,6,29,75,15,27,95,81,56,67,34,31,3,32,46,32,48,72,36,47,53,73,85,79,99,92,52,9,53,88,6,79,94,38,96,24,62,31,49,71,58,79,26,33,90,99,26,59,86,68,0,7,26,76,86,43,20,52,82,5,37,82,75,82,38,68,20,12,0,54,24,37,98,66,1,87,37,99,95,22,36,11,45,95,56,86,32,58,38
84,41,96,0,41,77,22,16,28,96,18,43,19,12,54,79,22,47,14,32,12,92,33,82,65,78,12,16,55,30,88,89,43,4,2,18,14,69,76,19,23,36,3,64,68,74,80,47,90,21,98,13,16,53,38,20,61,11,83,84,33,79,71,77,0,50,85,38,79,88,82,61,74,77,75,56,42,98,49,60,14,86,68,27,67,69,30,13,75,90,83,21,95,96,62,75,6,77,19,40,30
85,6,17,24,75,65,45,40,89,97,36,41,17,80,41,85,17,55,81,25,90,29,19,83,65,15,45,96,58,28,4,93,63,67,34,9,45,12,77,15,45,26,95,86,21,46,93,11,96,99,65,29,13,1,30,4,29,37,61,88,57,69,33,53,28,45,26,72,36,36,58,21,89,89,28,47,61,22,30,56,68,30,44,53,95,79,74,73,9,58,96,39,29,91,78,0,6,24,21,81,58
86,12,93,20,32,86,83,51,18,59,92,37,30,14,64,49,73,15,34,30,55,19,93,99,76,38,4,84,11,5,95,97,40,66,26,13,22,68,80,40,82,59,79,12,21,72,92,90,36,32,49,94,70,79,84,39,50,62,5,13,19,38,15,82,8,75,80,71,77,28,56,29,42,43,97,63,66,20,61,88,23,48,72,6,56,18,53,19,52,0,73,53,18,78,4,37,91,9,33,0,49
87,12,36,1,94,40,43,22,38,44,59,43,36,23,52,6,82,59,20,98,57,79,79,59,88,63,37,52,50,85,8,23,2,59,37,19,77,4,95,8,47,92,25,9,86,29,40,30,83,21,51,53,62,39,95,32,2,26,52,95,37,56,94,96,22,60,84,65,40,54,48,95,61,87,82,94,60,51,26,35,83,90,94,37,62,93,24,93,53,24,94,19,74,18,91,39,53,50,62,6,24
88,40,56,5,38,82,89,76,14,4,87,47,35,26,38,51,48,1,67,94,8,92,82,90,56,44,79,0,53,15,88,79,76,33,16,27,97,17,22,54,91,84,79,32,98,79,1,49,31,76,15,46,84,27,99,53,85,44,13,41,81,37,6,9,86,42,63,56,5,23,77,11,68,39,36,0,31,50,37,63,96,8,54,69,52,94,11,7,25,51,42,48,1,49,13,48,47,55,98,61,93
89,31,99,16,15,62,10,22,14,54,71,53,66,21,12,81,63,58,6,19,81,29,56,67,19,28,6,37,43,1,38,81,94,27,34,41,97,21,20,85,93,30,66,89,14,51,17,95,1,37,61,53,6,7,52,66,42,4,55,96,62,46,95,36,11,11,14,7,89,99,40,59,56,61,97,47,77,46,88,50,59,89,33,30,31,40,32,20,60,0,99,40,30,6,73,75,6,95,54,55,16
90,67,4,2,22,26,73,38,11,99,45,69,44,11,79,10,20,94,19,24,55,96,70,15,76,86,94,40,14,23,83,41,27,85,36,78,70,73,62,60,64,96,52,38,5,78,93,0,52,50,6,24,35,10,40,65,17,51,54,60,81,12,3,57,83,19,14,10,78,23,59,74,74,0,77,8,80,93,75,87,25,47,22,86,94,18,97,18,68,10,91,66,35,25,61,75,76,93,44,50,99
91,91,68,6,94,50,82,26,80,74,21,96,89,35,27,76,92,88,38,5,84,38,92,36,70,59,57,18,76,55,70,79,55,39,10,74,45,88,35,93,87,56,42,73,97,61,36,70,68,44,95,93,16,11,19,61,64,70,72,57,92,80,11,33,60,47,62,38,81,17,51,38,85,23,3,94,92,82,57,97,71,51,80,55,1,77,53,37,17,10,21,30,74,86,9,45,62,20,18,80,1
92,78,51,28,8,65,89,94,6,92,64,93,21,30,61,56,76,43,79,83,18,3,34,85,22,88,19,25,22,6,70,1,61,49,56,94,21,63,2,29,94,91,94,92,89,97,59,67,9,93,81,84,34,34,60,57,35,63,13,58,1,51,21,52,33,77,95,90,22,87,68,59,91,60,62,31,8,21,67,5,65,28,68,54,26,71,93,56,77,52,11,22,87,71,18,82,72,33,47,68,68
93,35,89,51,89,78,8,93,8,15,3,97,92,28,29,34,84,6,29,93,70,78,40,42,42,54,17,19,22,84,2,85,28,87,1,19,46,52,67,66,73,49,81,70,32,51,4,8,1,24,45,20,14,98,17,63,67,86,64,67,32,3,51,35,61,84,70,75,13,79,63,23,25,84,7,64,59,41,88,40,54,0,0,8,28,69,52,45,4,95,5,37,16,93,0,99,19,37,8,19,91
94,27,27,43,30,39,1,71,40,72,55,50,24,16,69,35,16,49,86,90,58,36,25,93,17,40,6,28,72,59,13,38,15,49,46,40,38,76,52,0,22,15,13,98,34,2,91,9,66,19,42,90,35,83,5,37,13,95,41,50,62,18,37,48,54,16,27,25,37,14,79,67,44,25,72,7,17,10,52,16,63,29,11,98,24,57,8,0,38,73,83,93,83,21,76,47,45,73,97,95,35
95,63,42,6,74,59,52,3,0,5,89,86,35,67,59,31,84,76,88,80,34,84,26,45,77,20,91,97,48,29,19,40,76,93,52,11,69,18,8,82,25,83,18,93,18,62,59,89,73,30,31,86,22,85,20,35,69,42,40,37,24,62,37,83,65,16,28,0,66,10,77,2,85,16,87,70,52,2,44,6,85,83,7,14,4,59,35,31,13,48,56,8,46,55,49,39,32,0,66,3,87
96,43,57,3,92,23,56,61,98,81,97,23,33,93,60,56,87,17,47,77,74,10,29,21,25,57,96,0,16,8,36,76,85,38,6,46,62,60,3,84,81,72,50,88,33,67,19,19,29,26,54,45,27,24,30,30,66,65,86,48,71,61,9,41,97,74,72,82,38,40,50,34,59,25,22,76,33,36,31,82,21,66,13,14,87,33,45,46,52,36,37,90,1,23,98,52,35,48,37,44,22
97,79,17,97,13,86,74,41,59,52,21,68,76,2,4,74,62,91,49,69,44,18,48,19,17,14,37,80,99,72,99,65,43,63,3,99,69,47,91,88,81,13,80,50,62,93,17,60,26,39,92,44,17,15,92,2,25,51,75,29,12,82,71,17,47,41,90,76,38,16,87,70,15,17,72,75,47,18,68,2,27,15,18,45,12,63,35,88,30,6,1,76,80,87,5,85,15,46,69,67,88
98,15,43,17,40,35,72,16,74,27,34,7,10,84,7,83,18,49,83,45,73,98,91,37,82,25,45,50,97,38,99,39,30,1,57,78,46,10,24,50,61,22,20,65,72,91,38,41,79,39,50,22,86,0,78,49,82,63,3,15,80,71,81,28,46,14,33,97,6,83,27,59,25,60,45,76,39,48,85,26,20,40,54,35,80,83,55,93,63,5,58,43,79,91,64,12,21,49,81,14,70
99,43,48,54,31,82,54,6,67,39,31,60,7,82,34,77,52,75,95,28,90,39,84,24,50,50,75,4,22,52,57,85,90,3,51,32,67,62,61,69,73,48,11,79,27,34,97,54,16,47,97,55,98,99,98,69,31,54,72,76,80,42,13,31,59,99,64,48,43,91,10,26,83,18,75,75,91,28,89,48,67,32,62,9,3,55,41,27,6,28,23,1,20,60,84,16,91,14,61,19,13
100,74,59,23,12,31,85,46,66,29,83,1,60,53,87,71,37,33,72,24,98,15,10,24,92,38,90,37,11,33,70,49,30,66,3,39,66,17,26,85,33,13,9,25,20,96,94,6,14,52,0,37,78,89,59,61,49,98,76,58,80,11,14,84,15,17,2,66,70,83,51,83,63,78,87,43,79,89,71,33,13,90,31,79,10,3,91,15,35,74,62,48,35,79,67,83,57,56,52,20,18
